5,0.08316433209137072,0.1881522406384284
5,0.07061893757172727,0.3106200122774708
5,0.06321432501690012,0.38290362185389815
5,0.06602839220864973,0.35543278084714547
5,0.06903111194956688,0.326120319214242
5,0.07025735351915609,0.3141497851442604
5,0.08932698203084469,0.12799263351749546
5,0.06947130123095788,0.32182320441988954
5,0.06343441965759562,0.3807550644567219
5,0.07157792136332909,0.3012584407612031
5,0.0661227184832335,0.35451197053407
5,0.0708704743039507,0.3081645181092695
5,0.07101196371582638,0.30678330263965614
5,0.06629564998663712,0.35282381829343146
5,0.06560392397302268,0.35957642725598526
5,0.0706503796632552,0.3103130755064457
5,0.06994293260387681,0.31721915285451197
5,0.06470782436447672,0.36832412523020264
5,0.07821220267572199,0.2364947820748926
5,0.06874813312581553,0.32888275015346846
5,0.06907827508685878,0.3256599140577041
5,0.06486503482211636,0.36678944137507674
5,0.06728607586976686,0.34315531000613875
5,0.06782059142574165,0.33793738489871084
5,0.06807212815796507,0.3354818907305095
5,0.061657941486267666,0.398096992019644
5,0.06642141835274883,0.3515960712093309
5,0.06648430253580469,0.35098219766728045
5,0.07434482541778678,0.27424800491098844
5,0.06720747064094704,0.34392265193370164
5,0.07393607822792372,0.27823818293431557
5,0.06904683299533085,0.32596685082872934
5,0.06892106462921914,0.3271945979128299
5,0.06433051926614158,0.37200736648250465
5,0.0638431668474587,0.3767648864333947
5,0.0682293386156047,0.3339472068753837
5,0.06653146567309658,0.3505217925107428
5,0.07998868084704994,0.21915285451197064
5,0.0652423399204515,0.3631062001227747
5,0.08214246411671304,0.19812768569674655
5,0.06701881809177947,0.34576427255985265
5,0.0670502601833074,0.3454573357888274
5,0.06882673835463535,0.32811540822590546
5,0.06767910201386597,0.33931860036832406
5,0.0682293386156047,0.3339472068753837
5,0.06829222279866057,0.33333333333333337
5,0.07019446933610024,0.3147636586863106
5,0.10133786099451335,0.010742786985880937
5,0.06514801364586773,0.3640270104358502
5,0.06346586174912355,0.3804481276856967
5,0.06837082802748039,0.3325659914057705
5,0.06997437469540474,0.31691221608348685
5,0.06517945573739566,0.36372007366482506
5,0.07033595874797592,0.3133824432166973
