1,1,0.176547,0.176542,0.214397,0.099674,0.060533,2111,23169,949,4471
1,1,0.176678,0.175934,0.214397,0.107492,0.061102,2229,23047,1071,4353
1,1,0.192345,0.102856,0.214397,0.098143,0.062367,1845,22950,1168,4737
1,1,0.207362,0.032817,0.214397,0.041954,0.059743,752,23582,536,5830
1,1,0.200391,0.065330,0.214397,0.048013,0.061160,952,23596,522,5630
1,1,0.208404,0.027955,0.214397,0.038306,0.061393,680,23622,496,5902
1,1,0.204821,0.044667,0.214397,0.038306,0.060926,735,23677,441,5847
1,1,0.189446,0.116378,0.214397,0.093160,0.061500,1813,23071,1047,4769
1,1,0.198762,0.072926,0.214397,0.064495,0.061004,1230,23368,750,5352
1,1,0.197264,0.079915,0.214397,0.085407,0.061014,1574,23070,1048,5008
1,1,0.199023,0.071711,0.214397,0.045733,0.060713,938,23652,466,5644
1,1,0.207818,0.030690,0.214397,0.037524,0.060525,677,23643,475,5905
1,1,0.196417,0.083865,0.214397,0.077394,0.060275,1464,23206,912,5118
1,1,0.202020,0.057733,0.214397,0.056091,0.059805,1051,23447,671,5531
1,1,0.177459,0.172288,0.214397,0.098893,0.061471,2085,23167,951,4497
1,1,0.201238,0.061380,0.214397,0.062345,0.061694,1159,23363,755,5423
1,1,0.176580,0.176390,0.214397,0.116971,0.076702,2376,22903,1215,4206
1,1,0.205505,0.041477,0.214397,0.035016,0.082586,674,23717,401,5908
1,1,0.203583,0.050441,0.214397,0.067036,0.063005,1195,23255,863,5387
1,1,0.204951,0.044060,0.214397,0.036938,0.062281,712,23696,422,5870
1,1,0.197948,0.076724,0.214397,0.054691,0.060816,1092,23531,587,5490
1,1,0.205668,0.040717,0.214397,0.029316,0.061131,584,23802,316,5998
1,1,0.202085,0.057429,0.214397,0.038111,0.060151,774,23722,396,5808
1,1,0.188925,0.118809,0.214397,0.094593,0.060336,1843,23057,1061,4739
1,1,0.210554,0.017928,0.214397,0.021498,0.059165,389,23847,271,6193
1,1,0.186319,0.130963,0.214397,0.091010,0.061430,1828,23152,966,4754
1,1,0.204756,0.044971,0.214397,0.038958,0.061214,746,23668,450,5836
1,1,0.206319,0.037679,0.214397,0.025016,0.060738,508,23858,260,6074
1,1,0.176743,0.175631,0.214397,0.109446,0.061827,2258,23016,1102,4324
1,1,0.193420,0.097843,0.214397,0.094397,0.061634,1771,22991,1127,4811
1,1,0.203127,0.052568,0.214397,0.068925,0.061609,1231,23233,885,5351
1,1,0.213029,0.006381,0.214397,0.001954,0.059646,51,24109,9,6531
1,1,0.177036,0.174263,0.214397,0.106026,0.060408,2201,23064,1054,4381
1,1,0.191466,0.106958,0.214397,0.088860,0.059856,1716,23106,1012,4866
1,1,0.201303,0.061076,0.214397,0.032964,0.061671,707,23813,305,5875
1,1,0.206319,0.037679,0.214397,0.025016,0.061478,508,23858,260,6074
1,1,0.178502,0.167426,0.214397,0.101759,0.059813,2113,23107,1011,4469
1,1,0.178208,0.168794,0.214397,0.107394,0.059539,2204,23025,1093,4378
1,1,0.199772,0.068216,0.214397,0.048046,0.059883,962,23605,513,5620
1,1,0.198502,0.074142,0.214397,0.073420,0.061811,1371,23235,883,5211
1,1,0.193420,0.097843,0.214397,0.094397,0.060521,1771,22991,1127,4811
1,1,0.188990,0.118505,0.214397,0.095309,0.061932,1853,23045,1073,4729
1,1,0.210684,0.017320,0.214397,0.007622,0.063163,174,24058,60,6408
1,1,0.208404,0.027955,0.214397,0.038306,0.063372,680,23622,496,5902
1,1,0.205831,0.039957,0.214397,0.023616,0.062685,494,23887,231,6088
1,1,0.179935,0.160741,0.214397,0.095765,0.062708,1999,23177,941,4583
1,1,0.206840,0.035248,0.214397,0.029967,0.061760,576,23774,344,6006
1,1,0.201173,0.061683,0.214397,0.049251,0.062084,959,23565,553,5623
1,1,0.200391,0.065330,0.214397,0.042280,0.062016,864,23684,434,5718
1,1,0.202215,0.056822,0.214397,0.031661,0.060546,673,23819,299,5909
1,1,0.198599,0.073686,0.214397,0.056189,0.061421,1105,23498,620,5477
1,1,0.205896,0.039654,0.214397,0.036645,0.062352,693,23686,432,5889
1,1,0.201726,0.059101,0.214397,0.035212,0.062393,735,23772,346,5847
1,1,0.204560,0.045883,0.214397,0.038958,0.062363,749,23671,447,5833
1,1,0.209577,0.022486,0.214397,0.023453,0.061729,434,23832,286,6148
1,1,0.198599,0.073686,0.214397,0.056189,0.062812,1105,23498,620,5477
1,1,0.203583,0.050441,0.214397,0.027818,0.061730,593,23857,261,5989
1,1,0.205668,0.040717,0.214397,0.029316,0.065204,584,23802,316,5998
1,1,0.182606,0.148283,0.214397,0.092508,0.061693,1908,23186,932,4674
1,1,0.190098,0.113339,0.214397,0.096743,0.060234,1858,23006,1112,4724
1,1,0.209381,0.023397,0.214397,0.023713,0.081971,441,23831,287,6141
1,1,0.203844,0.049225,0.214397,0.022345,0.093020,505,23937,181,6077
1,1,0.202866,0.053783,0.214397,0.029316,0.066630,627,23845,273,5955
1,1,0.204984,0.043908,0.214397,0.056189,0.068468,1007,23400,718,5575
1,1,0.200847,0.063203,0.214397,0.040456,0.072182,829,23705,413,5753
1,1,0.213160,0.005773,0.214397,0.001954,0.062452,49,24107,11,6533
1,1,0.213029,0.006381,0.214397,0.001954,0.061486,51,24109,9,6531
1,1,0.204495,0.046187,0.214397,0.058632,0.068831,1052,23370,748,5530
1,1,0.213127,0.005925,0.214397,0.002443,0.068081,57,24100,18,6525
1,1,0.176352,0.177454,0.214397,0.103192,0.068100,2168,23118,1000,4414
1,1,0.210033,0.020359,0.214397,0.010554,0.063162,229,24023,95,6353
1,1,0.177264,0.173200,0.214397,0.099023,0.074889,2090,23168,950,4492
1,1,0.206547,0.036615,0.214397,0.039577,0.063106,728,23631,487,5854
1,1,0.197883,0.077028,0.214397,0.089153,0.061180,1622,23003,1115,4960
1,1,0.205668,0.040717,0.214397,0.029316,0.061439,584,23802,316,5998
1,1,0.176906,0.174871,0.214397,0.114235,0.059965,2329,22940,1178,4253
1,1,0.198762,0.072926,0.214397,0.079349,0.060412,1458,23140,978,5124
1,1,0.210163,0.019751,0.214397,0.013616,0.061167,274,23974,144,6308
1,1,0.180489,0.158159,0.214397,0.099186,0.060754,2043,23116,1002,4539
1,1,0.206319,0.037679,0.214397,0.025016,0.059133,508,23858,260,6074
1,1,0.194691,0.091917,0.214397,0.096645,0.060379,1786,22937,1181,4796
1,1,0.196938,0.081434,0.214397,0.046319,0.060891,979,23675,443,5603
1,1,0.200130,0.066545,0.214397,0.039870,0.061501,831,23725,393,5751
1,1,0.213127,0.005925,0.214397,0.002443,0.060989,57,24100,18,6525
1,1,0.200033,0.067001,0.214397,0.048697,0.059778,968,23591,527,5614
1,1,0.176547,0.176542,0.214397,0.099674,0.060239,2111,23169,949,4471
1,1,0.203257,0.051960,0.214397,0.022345,0.060456,514,23946,172,6068
1,1,0.201042,0.062291,0.214397,0.050945,0.059170,987,23541,577,5595
1,1,0.199837,0.067912,0.214397,0.053192,0.060476,1040,23525,593,5542
1,1,0.176612,0.176238,0.214397,0.099023,0.060614,2100,23178,940,4482
1,1,0.176678,0.175934,0.214397,0.107492,0.059832,2229,23047,1071,4353
1,1,0.200130,0.066545,0.214397,0.038697,0.059653,813,23743,375,5769
1,1,0.204951,0.044060,0.214397,0.036938,0.059735,712,23696,422,5870
1,1,0.197915,0.076876,0.214397,0.043974,0.061708,928,23696,422,5654
1,1,0.205831,0.039957,0.214397,0.023616,0.059826,494,23887,231,6088
1,1,0.201694,0.059253,0.214397,0.038958,0.058752,793,23715,403,5789
1,1,0.207622,0.031601,0.214397,0.042345,0.059368,754,23572,546,5828
1,1,0.203453,0.051048,0.214397,0.023257,0.060312,525,23929,189,6057
1,1,0.193811,0.096019,0.214397,0.093876,0.062442,1757,22993,1125,4825
1,1,0.192378,0.102704,0.214397,0.083844,0.059370,1625,23169,949,4957
2,2,0.177980,0.169857,0.214397,0.117850,0.075365,2368,22868,1250,4214
2,2,0.177296,0.173048,0.214397,0.108893,0.075435,2241,23016,1102,4341
2,2,0.192964,0.099970,0.214397,0.050749,0.074518,1108,23668,450,5474
2,2,0.194169,0.094348,0.214397,0.099186,0.075437,1833,22906,1212,4749
2,2,0.183518,0.144029,0.214397,0.135700,0.076475,2557,22509,1609,4025
2,2,0.194495,0.092829,0.214397,0.078860,0.075968,1516,23213,905,5066
2,2,0.172671,0.194622,0.214397,0.138274,0.075788,2763,22636,1482,3819
2,2,0.195798,0.086752,0.214397,0.063355,0.076180,1258,23431,687,5324
2,2,0.186287,0.131115,0.214397,0.098143,0.075135,1938,23043,1075,4644
2,2,0.184951,0.137344,0.214397,0.109902,0.074777,2139,22883,1235,4443
2,2,0.165407,0.228502,0.214397,0.164169,0.074890,3272,22350,1768,3310
2,2,0.190814,0.109997,0.214397,0.093876,0.088872,1803,23039,1079,4779
2,2,0.194332,0.093589,0.214397,0.051466,0.091998,1098,23636,482,5484
2,2,0.198925,0.072167,0.214397,0.071889,0.080087,1341,23252,866,5241
2,2,0.196840,0.081890,0.214397,0.096450,0.078702,1750,22907,1211,4832
2,2,0.174528,0.185962,0.214397,0.103974,0.076818,2208,23134,984,4374
2,2,0.189805,0.114707,0.214397,0.082769,0.078880,1648,23225,893,4934
2,2,0.160423,0.251747,0.214397,0.157818,0.078370,3251,22524,1594,3331
2,2,0.176808,0.175327,0.214397,0.125668,0.078422,2506,22766,1352,4076
2,2,0.191368,0.107414,0.214397,0.089023,0.078217,1720,23105,1013,4862
2,2,0.173355,0.191431,0.214397,0.108599,0.075226,2297,23081,1037,4285
2,2,0.183062,0.146156,0.214397,0.115375,0.074947,2252,22828,1290,4330
2,2,0.183941,0.142054,0.214397,0.131433,0.074602,2485,22568,1550,4097
2,2,0.187752,0.124278,0.214397,0.115309,0.074682,2179,22757,1361,4403
2,2,0.173681,0.189912,0.214397,0.113550,0.074405,2368,23000,1118,4214
2,2,0.191107,0.108630,0.214397,0.100098,0.076183,1894,22939,1179,4688
2,2,0.168567,0.213765,0.214397,0.139316,0.075101,2842,22683,1435,3740
2,2,0.187687,0.124582,0.214397,0.101303,0.075065,1965,22973,1145,4617
2,2,0.185700,0.133850,0.214397,0.122638,0.075885,2323,22676,1442,4259
2,2,0.195309,0.089031,0.214397,0.100912,0.080067,1842,22862,1256,4740
2,2,0.170293,0.205713,0.214397,0.125863,0.075100,2609,22863,1255,3973
2,2,0.199674,0.068672,0.214397,0.041433,0.077753,862,23708,410,5720
2,2,0.191303,0.107718,0.214397,0.115993,0.076333,2135,22692,1426,4447
2,2,0.174463,0.186266,0.214397,0.109446,0.074966,2293,23051,1067,4289
2,2,0.174560,0.185810,0.214397,0.133518,0.078678,2661,22680,1438,3921
2,2,0.193876,0.095716,0.214397,0.072638,0.076291,1430,23318,800,5152
2,2,0.191107,0.108630,0.214397,0.118143,0.076946,2171,22662,1456,4411
2,2,0.185993,0.132483,0.214397,0.119935,0.078146,2277,22713,1405,4305
2,2,0.193453,0.097691,0.214397,0.088111,0.077255,1674,23087,1031,4908
2,2,0.190391,0.111972,0.214397,0.115928,0.075874,2148,22707,1411,4434
2,2,0.172443,0.195685,0.214397,0.123388,0.078105,2538,22868,1250,4044
2,2,0.183094,0.146004,0.214397,0.123029,0.076651,2369,22710,1408,4213
2,2,0.169186,0.210878,0.214397,0.120195,0.074617,2539,22967,1151,4043
2,2,0.196938,0.081434,0.214397,0.075700,0.078697,1430,23224,894,5152
2,2,0.180293,0.159070,0.214397,0.136254,0.079055,2615,22550,1568,3967
2,2,0.164560,0.232452,0.214397,0.133876,0.077093,2820,22828,1290,3762
2,2,0.201368,0.060772,0.214397,0.053941,0.077477,1028,23490,628,5554
2,2,0.161433,0.247037,0.214397,0.140521,0.078938,2970,22774,1344,3612
2,2,0.196971,0.081282,0.214397,0.053062,0.077318,1082,23571,547,5500
2,2,0.199186,0.070951,0.214397,0.064658,0.077368,1226,23359,759,5356
2,2,0.199674,0.068672,0.214397,0.032443,0.076305,724,23846,272,5858
2,2,0.173094,0.192647,0.214397,0.109446,0.076481,2314,23072,1046,4268
2,2,0.186743,0.128988,0.214397,0.097231,0.075819,1917,23050,1068,4665
2,2,0.165928,0.226071,0.214397,0.121954,0.074489,2616,22990,1128,3966
2,2,0.168274,0.215132,0.214397,0.122671,0.074079,2591,22943,1175,3991
2,2,0.169772,0.208143,0.214397,0.136808,0.073433,2785,22703,1415,3797
2,2,0.195765,0.086904,0.214397,0.087557,0.074811,1630,23060,1058,4952
2,2,0.173192,0.192191,0.214397,0.118143,0.075328,2446,22937,1181,4136
2,2,0.185016,0.137040,0.214397,0.115309,0.079197,2221,22799,1319,4361
2,2,0.193876,0.095716,0.214397,0.083062,0.079463,1590,23158,960,4992
2,2,0.188893,0.118961,0.214397,0.090977,0.077056,1788,23113,1005,4794
2,2,0.185961,0.132634,0.214397,0.104593,0.073420,2042,22949,1169,4540
2,2,0.200847,0.063203,0.214397,0.058046,0.076858,1099,23435,683,5483
2,2,0.167687,0.217867,0.214397,0.131987,0.074971,2743,22809,1309,3839
2,2,0.186743,0.128988,0.214397,0.097231,0.076827,1917,23050,1068,4665
2,2,0.195635,0.087511,0.214397,0.082150,0.078024,1549,23145,973,5033
2,2,0.198371,0.074749,0.214397,0.056352,0.078580,1111,23499,619,5471
2,2,0.168371,0.214676,0.214397,0.120228,0.076341,2552,22979,1139,4030
2,2,0.176221,0.178061,0.214397,0.099674,0.077041,2116,23174,944,4466
2,2,0.173974,0.188545,0.214397,0.110326,0.075706,2314,23045,1073,4268
2,2,0.170163,0.206320,0.214397,0.128339,0.075334,2649,22827,1291,3933
2,2,0.175407,0.181860,0.214397,0.111238,0.076699,2306,23009,1109,4276
2,2,0.197166,0.080371,0.214397,0.041987,0.076404,909,23738,380,5673
2,2,0.196319,0.084321,0.214397,0.059707,0.077881,1194,23479,639,5388
2,2,0.204756,0.044971,0.214397,0.033811,0.075726,667,23747,371,5915
2,2,0.173225,0.192039,0.214397,0.119609,0.077693,2468,22914,1204,4114
2,2,0.205309,0.042388,0.214397,0.046417,0.077105,852,23545,573,5730
2,2,0.170326,0.205561,0.214397,0.144528,0.075988,2895,22576,1542,3687
2,2,0.175375,0.182012,0.214397,0.108339,0.075654,2262,23054,1064,4320
2,2,0.170261,0.205864,0.214397,0.123355,0.076459,2571,22902,1216,4011
2,2,0.173616,0.190216,0.214397,0.106840,0.077869,2266,23104,1014,4316
2,2,0.165472,0.228198,0.214397,0.136678,0.076482,2849,22771,1347,3733
2,2,0.179153,0.164388,0.214397,0.137199,0.074612,2647,22553,1565,3935
2,2,0.178469,0.167578,0.214397,0.127134,0.075279,2503,22718,1400,4079
2,2,0.196547,0.083257,0.214397,0.071466,0.075181,1371,23295,823,5211
2,2,0.197752,0.077636,0.214397,0.059772,0.075574,1173,23456,662,5409
2,2,0.166189,0.224856,0.214397,0.137850,0.074030,2856,22742,1376,3726
2,2,0.193127,0.099210,0.214397,0.087329,0.076079,1667,23104,1014,4915
2,2,0.173290,0.191735,0.214397,0.105407,0.074362,2249,23131,987,4333
2,2,0.193355,0.098146,0.214397,0.052964,0.076217,1136,23628,490,5446
2,2,0.189805,0.114707,0.214397,0.108762,0.078775,2047,22826,1292,4535
2,2,0.184658,0.138712,0.214397,0.111173,0.077198,2163,22868,1250,4419
2,2,0.201498,0.060164,0.214397,0.050684,0.076144,976,23538,580,5606
2,2,0.190489,0.111516,0.214397,0.071466,0.077086,1464,23388,730,5118
2,2,0.168274,0.215132,0.214397,0.120521,0.073898,2558,22976,1142,4024
2,2,0.171596,0.199635,0.214397,0.137329,0.077549,2765,22667,1451,3817
