1,1,0.318767,0.475378,0.607613,0.742125,0.150532,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.164762,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.152451,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.175246,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.157736,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.160168,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.154931,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.162273,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.161777,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.152409,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.173263,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.152576,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.151197,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742500,0.155616,247523,79469,108877,44131
1,1,0.318767,0.475378,0.607613,0.742125,0.155502,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.164946,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.741750,0.159962,247343,79649,108697,44311
1,1,0.318767,0.475378,0.607613,0.742125,0.168483,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.173508,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.168406,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.166981,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.160993,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.156934,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.154286,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.160427,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742500,0.164473,247523,79469,108877,44131
1,1,0.318767,0.475378,0.607613,0.742125,0.139490,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.142063,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.160405,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.159910,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.156535,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.157218,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.158385,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.156512,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.171005,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.148804,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.162108,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.152187,247433,79559,108787,44221
1,1,0.318767,0.475378,0.607613,0.742125,0.156951,247433,79559,108787,44221
